,Name,Actual Price,Sale Price,Discount %,Rating,Number of Reviews,Category,Sub-Category,Brand
163,"Northlight 13.5"" LED Lighted Tree with Reindeer in the Woods Scene Christmas Decoration",55.09,45.59,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
164,Northlight 10-Inch Gray Checkered Moose Tabletop Christmas Decoration,30.44,25.19,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
165,"Northlight 23.5"" Winter Berry Pine Tree with Pine Cones in Jute Base Christmas Decoration",49.29,40.79,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
166,Mr. Christmas LED Outdoor Climbing Santa Animated Christmas Decoration,499.99,289.99,42.0,2.7,6,Christmas Decorations,Indoor Christmas Decorations,Mr. Christmas
167,"Northlight 17"" LED Lighted Wooden Sled with Snowman and Cardinal Christmas Decoration",84.09,66.99,20.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
168,"Northlight 32.5"" Red and Gray Cone Gnome Christmas Decor",86.99,68.99,21.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
169,"Northlight 48"" LED Lighted Silver Mesh Snowman Outdoor Twinkling Christmas Decoration",217.99,182.99,16.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
170,"Northlight 20"" White and Pink Bouncy Gnome Standing Figure Christmas Decoration",43.49,35.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
171,"Northlight 10"" Rich Elegance Distressed Gold Leaf Finial with Black Base Christmas Decoration",36.24,29.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
172,"Northlight 25"" White and Gray Standing Gnome Tabletop Christmas Decoration",43.49,35.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
173,"Northlight 17"" Gray and Beige Standing Gnome Tabletop Christmas Decoration",33.34,27.59,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
174,"Northlight 23"" Gnome with Bendable Glitter Red Velvet Hat Christmas Decoration",34.79,28.79,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
175,"Northlight LED Lighted Color Changing Acrylic Santa Claus Christmas Decoration - 10""",44.94,37.19,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
176,"Northlight 25"" Red and Gray Plaid Gnome Sitting Tabletop Figure Christmas Decoration",43.49,35.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
177,"Northlight 19"" Red and Green Striped Elf Legs Christmas Decoration",34.79,28.79,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
178,"Northlight 15"" Beige and Green Lighted Girl on a Sled Christmas Decoration",94.24,73.99,21.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
179,"Northlight 23.75"" Red and Green Metal Nutcracker Soldier Christmas Decoration",134.99,116.99,13.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
180,"Northlight 14.5"" Plush Tan Bichon Frisé Puppy Dog with Red Antlers Christmas Decoration",57.99,47.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
181,"Northlight 22"" Standing Beige and Gold Swaying Gnome Christmas Decoration",43.49,35.99,17.0,5.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
182,"Northlight Set of 2 Red and Green Striped Plush Elf Legs Christmas Decorations 18""",56.54,46.79,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
183,"Northlight 17"" Beige, Gray, and White Bouncing Gnome Christmas Decoration",28.99,23.99,17.0,4.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
184,Northlight 14 Red Grey and White Gnome Wearing Red Hat with White Heart Christmas Decoration,27.54,22.79,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
185,"Northlight 11"" White and Red Peppermint Candy House Christmas Decoration",50.74,41.99,17.0,1.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
186,"Northlight 29"" Grey and Red Gnome with Tall Bendable Hat Christmas Decoration",40.59,33.59,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
187,"Northlight 24"" Gnome with Rainbow and Silver Flip Sequin Hat Christmas Decoration",33.34,27.59,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
188,"Northlight 22"" Gray and Brown Cone Gnome Tabletop Christmas Decoration",53.64,44.39,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
189,"Northlight 19"" Brown and Silver Wood Look Deer Statue Christmas Decor",72.49,59.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
190,"Northlight 20.5"" Green and Brown Pine Needle Tree Christmas Decoration",36.99,31.19,16.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
191,"Northlight 11"" Children's First Nativity Scene Christmas Decoration",34.99,29.99,14.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
192,Northlight 21 Gnome with Bendable Red Felt Hat with Grey Heart Accent Christmas Decoration,24.49,21.99,10.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
193,"Northlight 49.25"" LED Lighted White and Gold Angel Christmas Decoration",149.99,133.99,11.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
194,"Northlight 12"" LED Lighted Musical Snowing Reindeer TV Set Christmas Decoration",115.99,95.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
195,"Northlight 12"" LED Lighted Musical Snowing Snowman TV Set Christmas Decoration",115.99,95.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
196,"Northlight 30"" Green LED Lighted Retro Light Bulb Outdoor Christmas Decoration",107.99,98.99,8.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
197,"Northlight 12"" White and Brown Sitting Gnome Christmas Decoration",18.49,15.99,14.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
198,"Northlight 29"" Red and White Smiling Gnome Christmas Decoration",39.14,32.39,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
199,"Northlight 72"" Lighted Red and Green Toy Soldier Outdoor Christmas Decoration",215.99,188.99,13.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
200,"Northlight 31"" Winter Dressed Snowman and Welcome Mailbox Christmas Decoration",199.99,158.99,21.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
201,Northlight 40 Plush Standing Reindeer Christmas Decoration with Saddle and Jingle Bells,203.99,178.99,12.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
202,"Northlight 37.5"" LED Pixie Elf Commercial Grade Outdoor Christmas Decoration",779.99,608.99,22.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
203,Gallerie II Corduroy Dog Weighted Door Stop Christmas Decor,32.99,19.8,40.0,5.0,1,Christmas Decorations,Indoor Christmas Decorations,Gallerie II
204,"Mark Roberts Products Mark Roberts Candy Stripes Ladder Christmas Decoration, 48""",52.19,43.19,17.0,4.3,4,Christmas Decorations,Indoor Christmas Decorations,Mark Roberts Products
205,Gallerie II Mackinac Fox Weighted Door Stop Christmas Decor,32.99,24.0,27.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Gallerie II
206,"20.5""H Sullivans Vintage Gold Angel Figure, Christmas Decor, Multicolored",129.99,64.99,50.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
207,"24""H Sullivans Large Frosted Angel Figure, Christmas Decor, Gray",184.99,92.49,50.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
208,"Mr. Christmas 16"" Animated Motion Activated Christmas Kickers Tree Decoration",44.99,19.99,56.0,4.3,8,Christmas Decorations,Indoor Christmas Decorations,Mr. Christmas
209,"Northlight 7.25"" White Snowflake Christmas Tabletop Decoration",15.49,12.99,16.0,3.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
210,"Northlight 16"" Rustic Sleigh with Twine Rope Christmas Wall Decoration",34.79,28.79,17.0,1.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
211,"Northlight 9"" Red and Green Plaid Christmas Present Decoration with Bow",33.34,27.59,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
212,"Northlight 8"" Pre-Lit White LED Sparkle Star Winter Scene Christmas Tabletop Decor",24.49,21.99,10.0,1.0,2,Christmas Decorations,Indoor Christmas Decorations,Northlight
213,"Northlight 6.25"" Animated and Musical Christmas Sleigh Decoration",79.74,63.99,20.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
214,"Christmas 7.0"" Small Hued Trees Set / 3 Christmas Decorate Decor Mantle Cody Foster  -  Decorative Sculptures",56.99,53.98,5.0,1.5,4,Christmas Decorations,Indoor Christmas Decorations,Cody Foster
215,"Faithful Finds 8 Pieces Mini Nativity Scene Figurines, Religious Christmas Decorations, 2 inches",34.99,22.99,34.0,1.6,7,Christmas Decorations,Indoor Christmas Decorations,Faithful Finds
216,20-inch Tabletop Santa on Flying Reindeer with LED Lights Christmas Decoration,42.99,42.99,0.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Wholesale Corp
217,"19.5""H Sullivans Traditional Festive Santa, Christmas Decor, Multicolored",92.99,46.49,50.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
218,"23.5""H Sullivans Cream Plaid Standing Gnome, Christmas Decor, Multicolored",60.99,45.74,25.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
219,"12.25""H Sullivans Scandinavian Snowman Christmas Decor, Brown",64.99,38.99,40.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
220,"Allstate Floral 23.75"" Brown Distressed Decorative Wooden House with Star Christmas Decoration",49.29,40.79,17.0,2.0,1,Christmas Decorations,Indoor Christmas Decorations,Allstate Floral
221,"14""H Sullivans Gold Tipped Santa Figurine, Christmas Decor",70.99,46.14,35.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
222,"23""H Sullivans Vintage Gold Santa Figure, Christmas Decor, Multicolored",200.99,80.39,60.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
223,"15""H Sullivans Scandinavian LED Santa Figurine, Christmas Decor, Brown",78.99,55.29,30.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
224,"14""H Sullivans Vintage Woodland Santa Figure, Christmas Decor, Multicolored",101.99,61.19,40.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
225,Decoris Multicolored Terracotta 11.4 in. Gnome Indoor Christmas Decor 2pk,50.53,50.53,0.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Decoris
226,"Roman 6.5"" Wind-Up Musical Animated Fox Tabletop Christmas Decoration",33.34,27.59,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Roman
227,Primitives by Kathy Merry Christmas Decorative Wood Sitter,39.99,39.99,0.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Primitives by Kathy
228,"18""H Sullivans Jolly Snowman Figure With Sign, Christmas Decor, Multicolored",189.99,94.99,50.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
229,Decoris Multicolored Santa with Skis and Pinecone Indoor Christmas Decor 12 in.,47.55,47.55,0.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Decoris
230,Costway Standing Reindeer Statue Aluminum Deer Sculpture for Indoors Christmas Decor,139.99,61.99,56.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Costway
231,"Costway Sitting Reindeer Statue Christmas Decor Statue Aluminum 17.5"" x 15"" x 17.5""",149.99,71.99,52.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Costway
232,"Evergreen Holiday Dove Metal Garden Statues, Set of 2-Indoor/Outdoor Christmas Decorations",70.0,70.0,0.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Evergreen
233,Cody Foster Christmas Bluejay Manor  -  1 Putz Style House Christmas Decoration 14.5 Inches -  Putz Village Light Up Retro  -  Hou319  -  Paperboard,152.99,142.98,7.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Cody Foster
234,"Lori Mitchell 7.75"" Joseph Nativity Christmas  -  Decorative Figurines",63.99,59.98,6.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Lori Mitchell
235,"Roman 7"" Animated Gray and Flannel Raccoon Tabletop Christmas Decoration",33.34,27.59,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Roman
236,"Costway Standing Reindeer Statue Aluminum Deer Sculpture Christmas Decor 19"" x 18"" x 25""",189.99,92.99,51.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Costway
237,Cody Foster Christmas Snow Angel Cottage House  -  1 Putz Style House Christmas Decoration 11.0 Inches -  Putz Village Light Up Retro  -  Hou321  -,160.99,151.98,6.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Cody Foster
238,"24.5""H Sullivans Elegant Velvet Santa Figure, Christmas Decor, Multicolored",228.99,91.59,60.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
239,Cody Foster Christmas Petit Townhouse House  -  1 Putz Style House Christmas Decoration 15.5 Inches -  Putz Village Light Up Retro  -  Hou320  -,152.99,142.98,7.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Cody Foster
240,Decoris Santa with Gift Christmas Decor 18 in.,44.37,44.37,0.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Decoris
241,"Evergreen 36""LED Resin Statue, Nutcracker- Indoor/Outdoor Christmas Decorations",200.0,200.0,0.0,1.0,1,Christmas Decorations,Indoor Christmas Decorations,Evergreen
242,"31.5""H Sullivans Large Frosted Santa Figure, Christmas Decor, Gray",406.99,203.49,50.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Sullivans
243,Alpine LED Multicolored Cheer Tree Gnome Indoor Christmas Decor 28 in.,118.44,118.44,0.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Alpine Corporation
244,Mr. Christmas Animated LED Deluxe Christmas Carousel Musical Decoration,449.99,249.99,44.0,5.0,1,Christmas Decorations,Indoor Christmas Decorations,Mr. Christmas
245,Mr. Christmas Animated LED Very Merry Christmas Carousel Musical Decoration,159.99,74.99,53.0,4.1,7,Christmas Decorations,Indoor Christmas Decorations,Mr. Christmas
246,"Northlight Set of 20 Glass Christmas Decorations and Tree Topper 1.25"" (35mm)",57.99,47.99,17.0,0.0,0,Christmas,Christmas Ornaments,Northlight
247,Northlight Set of 4 Red Matte Glass Ball Hanging Christmas Decorations 3.2 Inch (80mm),33.34,27.59,17.0,0.0,0,Christmas,Christmas Ornaments,Northlight
248,"Northlight 9.75"" Champagne Christmas Sleigh Tabletop Decoration",34.99,29.99,14.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
249,"Northlight LED Lighted Gnomes and Christmas Trees Tabletop Decoration - 6.5""",37.69,31.19,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
250,"Northlight 12"" Green Plush Christmas Gnome Decoration",16.49,13.99,15.0,5.0,6,Christmas Decorations,Indoor Christmas Decorations,Northlight
251,"Northlight 9"" LED Lighted Icy Crystal Nutcracker and Christmas Tree Decoration",37.69,31.19,17.0,3.7,3,Christmas Decorations,Indoor Christmas Decorations,Northlight
252,"Mr. Christmas Mini Animated Christmas Kickers Decoration 10""",39.99,19.99,50.0,2.7,3,Christmas Decorations,Indoor Christmas Decorations,Mr. Christmas
253,"Northlight 11"" Lighted Snowy House Christmas Tabletop Decoration",43.49,35.99,17.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
254,"Northlight 12"" Winter Ski Gnome with Snowflake Hat Christmas Tabletop Decoration",31.89,26.39,17.0,5.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
255,"Northlight 13.5"" Gray Standing Christmas Gnome Decoration with Blue Flip Sequin Hat",17.49,14.99,14.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
256,"Northlight 16"" Red and White Sitting Snowman Christmas Tabletop Decoration",43.49,35.99,17.0,5.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
257,"Northlight 6"" Brown and White Standing Hedgehog Christmas Tabletop Decor",15.49,12.99,16.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
258,"Northlight 32"" Navy Blue Cone Gnome Christmas Tabletop Decor",27.99,23.99,14.0,4.0,4,Christmas Decorations,Indoor Christmas Decorations,Northlight
259,"Northlight 4"" Two Story Snowy House Christmas Village Decoration",23.49,20.99,11.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
260,"Northlight 9.25"" Lighted 5 Point Wooden Star Christmas Tabletop Decor",37.99,33.59,12.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
261,"Northlight 16"" Lighted White and Gray Snowy Church Christmas Tabletop Decoration",43.49,35.99,17.0,5.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
262,"Northlight 9"" Purple Plum Standing Gnome Christmas Tabletop Decor",14.49,11.99,17.0,4.3,3,Christmas Decorations,Indoor Christmas Decorations,Northlight
263,"Northlight 28"" Lighted White Glittered Rattan Snowman Christmas Outdoor Decoration",91.99,81.99,11.0,0.0,0,Christmas Decorations,Indoor Christmas Decorations,Northlight
264,"Northlight 8.75"" Glittered Cream Sisal Christmas Tree Decoration",24.49,21.99,10.0,1.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
265,"Northlight 4"" Pink Ceramic House Christmas Tabletop Decoration",15.49,12.99,16.0,5.0,1,Christmas Decorations,Indoor Christmas Decorations,Northlight
266,"Northlight 17"" Green and Brown Sitting Gnome Christmas Tabletop Decor",24.99,21.99,12.0,4.7,3,Christmas Decorations,Indoor Christmas Decorations,Northlight
